Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17699859,"Chain of Thorns (The Last Hours, #3)",Cassandra Clare,"Clare, Cassandra",,1406358118,9781406358117,0,4.14,Walker Books,Hardcover,800,2023,2023,,22/05/2017,to-read,to-read (#19),to-read,,,,0,0
13583766,Shadowhunters and Downworlders: A Mortal Instruments Reader,Cassandra Clare,"Clare, Cassandra","Holly Black, Kate Milford, Diana Peterfreund, Sara Ryan, Scott Tracey, Robin Wasserman, Kendare Blake, Gwenda Bond, Sarah Rees Brennan, Rachel Caine, Sarah Cross, Kami Garcia, Michelle Hodkin, Kelly Link",1937856224,9781937856229,0,3.69,SmartPop,Paperback,256,2013,2013,,22/05/2017,to-read,to-read (#18),to-read,,,,0,0
13568619,The Shadowhunter's Codex,Cassandra Clare,"Clare, Cassandra",Joshua Lewis,,,0,3.93,Simon and Schuster,Hardcover,274,2013,2013,,22/05/2017,to-read,to-read (#17),to-read,,,,0,0
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995,9781442495999,0,4.1,Margaret K. McElderry Books,Hardcover,507,2014,2014,,22/05/2017,to-read,to-read (#16),to-read,,,,0,0
26156987,If I Was Your Girl,Meredith Russo,"Russo, Meredith",,1250078407,9781250078407,0,3.99,Flatiron Books,Hardcover,280,2016,2016,,22/05/2017,,,read,,,,1,1
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,0753453800,9780753453803,0,3.84,Kingfisher,Hardcover,311,2001,1882,,22/05/2017,to-read,to-read (#15),to-read,,,,0,0
179064,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,"Hale, Shannon",,1582349908,9781582349909,0,4.13,Bloomsbury Children's Books,Paperback,383,2005,2003,,22/05/2017,currently-reading,currently-reading (#2),currently-reading,,,,1,0
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,"Shepard, Sara",,0060887303,9780060887308,0,3.85,HarperCollins Publishers,Hardcover,286,2006,2006,,22/05/2017,to-read,to-read (#14),to-read,,,,0,0
9284655,"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,"Houck, Colleen",,1402784031,9781402784033,0,4.05,Sterling,Hardcover,403,2011,2011,,22/05/2017,to-read,to-read (#13),to-read,,,,0,0
12425532,"Of Poseidon (The Syrena Legacy, #1)",Anna Banks,"Banks, Anna",,1250003326,9781250003324,0,4,Feiwel & Friends,Hardcover,324,2012,2012,,22/05/2017,to-read,to-read (#12),to-read,,,,0,0
317282,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,"Zevin, Gabrielle",,0374349460,9780374349462,0,3.67,Farrar Straus Giroux,Hardcover,288,2007,2007,,22/05/2017,,,read,,,,1,0
150739,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,"Wrede, Patricia C.",Peter de Sève,015204566X,9780152045661,0,4.15,HMH Books for Young Readers,Paperback,212,2002,1990,,22/05/2017,to-read,to-read (#11),to-read,,,,0,0
22188,"Gossip Girl (Gossip Girl, #1)",Cecily von Ziegesar,"Ziegesar, Cecily von",,0316910333,9780316910330,0,3.51,"Little, Brown and Company",Paperback,224,2002,2002,,22/05/2017,to-read,to-read (#10),to-read,,,,0,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,0142403881,9780142403884,0,4.15,Puffin Books,Paperback,176,2005,1964,,22/05/2017,,,read,,,,1,1
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,"Cabot, Meg",,0613371658,9780613371650,0,3.8,Turtleback,Library Binding,283,2001,2000,,22/05/2017,to-read,to-read (#9),to-read,,,,0,0
6931356,"The DUFF: Designated Ugly Fat Friend (Hamilton High, #1)",Kody Keplinger,"Keplinger, Kody",,0316084239,9780316084239,0,3.8,Little Brown/Poppy,Hardcover,280,2010,2010,,22/05/2017,,,read,,,,1,1
13089710,"The Kill Order (The Maze Runner, #0.4)",James Dashner,"Dashner, James",,0385742886,9780385742887,0,3.71,Delacorte Books for Young Readers,Hardcover,327,2012,2012,,22/05/2017,to-read,to-read (#8),to-read,,,,0,0
7864437,"The Death Cure (The Maze Runner, #3)",James Dashner,"Dashner, James",,0385738773,9780385738774,0,3.78,Delacorte Books for Young Readers,Hardcover,325,2011,2011,,22/05/2017,,,read,,,,1,1
18635016,"The One (The Selection, #3)",Kiera Cass,"Cass, Kiera",,0062059998,9780062059994,0,4.16,HarperTeen,Hardcover,323,2014,2014,,22/05/2017,currently-reading,currently-reading (#1),currently-reading,,,,1,0
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,,,0,4.26,Razorbill,Paperback,327,2008,2008,,22/05/2017,to-read,to-read (#7),to-read,,,,0,0
544891,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,"Flinn, Alex",,0060874163,9780060874162,0,3.82,HarperTeen,Hardcover,336,2007,2007,,22/05/2017,to-read,to-read (#6),to-read,,,,0,0
29844228,Thirteen Reasons Why,Jay Asher,"Asher, Jay",,1595147888,9781595147882,0,3.86,Razorbill,Hardcover,352,2016,2007,,22/05/2017,to-read,to-read (#5),to-read,,,,0,0
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,"Yancey, Rick",,0399162410,9780399162411,0,4.02,G.P. Putnam's Sons Books for Young Readers,Hardcover,457,2013,2013,,22/05/2017,to-read,to-read (#4),to-read,,,,0,0
16068905,Fangirl,Rainbow Rowell,"Rowell, Rainbow",,,,0,3.97,St. Martin's Griffin,Kindle Edition,483,2013,2013,,22/05/2017,to-read,to-read (#3),to-read,,,,0,0
402014,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",Louise Rennison,"Rennison, Louise",,0060288132,9780060288136,0,3.95,HarperTeen,Hardcover,243,2001,2000,,31/05/2016,to-read,to-read (#2),to-read,,,,0,0
5454,"The Second Summer of the Sisterhood (Sisterhood, #2)",Ann Brashares,"Brashares, Ann",,0385731051,9780385731058,0,3.8,Delacorte Press,Paperback,373,2004,2003,,31/05/2016,to-read,to-read (#1),to-read,,,,0,0
113946,How the Grinch Stole Christmas!,Dr. Seuss,"Seuss, Dr.",,0007173040,9780007173044,3,4.37,Harper Collins Children's Books,Hardcover,64,2004,1957,,04/08/2013,,,read,,,,1,0
233093,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,039480001X,9780394800011,2,4.18,Random House Books for Young Readers,Hardcover,61,1985,1957,,04/08/2013,,,read,,,,1,0
23772,Green Eggs and Ham,Dr. Seuss,"Seuss, Dr.",,0394800168,9780394800165,3,4.3,Random House Books for Young Readers,Hardcover,64,1988,1960,,04/08/2013,,,read,,,,1,0
