Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
37789836,"Give the Dark My Love (Give the Dark My Love, #1)",Beth Revis,"Revis, Beth",,,,4,3.67,Razorbill,Kindle Edition,368,2018,2018,07/01/2019,07/01/2019,,,read,,,,1,0,",2019-01-07",Fantasy|595;Young Adult|270;Ya|185;Ya Fantasy|85;Romance|84;2018 Releases|75;Series|58;Physical Tbr|45;High Fantasy|42;Wishlist|40;Magic|38;Owned Tbr|32;Horror|32;Read In 2019|30;Fiction|30;Arc|29;Read In 2018|25;2019 Reads|22;Paranormal|22;2018 Release|21,3542
16150831,"In the Afterlight (The Darkest Minds, #3)",Alexandra Bracken,"Bracken, Alexandra",,1423157524,9781423157526,4,4.26,Disney-Hyperion,Hardcover,535,2014,2014,01/01/2019,01/01/2019,,,read,,,,1,0,",2019-01-01",Dystopian|1143;Young Adult|1109;Fantasy|732;Dystopia|725;Ya|603;Science Fiction|413;Sci Fi|383;Series|373;Romance|327;Physical Tbr|211;Fiction|194;Paranormal|190;Owned Books|171;Wishlist|135;The Darkest Minds|126;My Books|117;Read In 2015|100;5 Stars|85;Bookshelf|82;Alexandra Bracken|78,59257
19547856,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"Albertalli, Becky",,0062348671,9780062348678,4,4.18,Balzer + Bray,Hardcover,303,2015,2015,,04/01/2019,,,read,,,,1,0,",2019-01-04",Young Adult|7254;Romance|4667;Lgbt|4651;Lgbtq|4516;Contemporary|4515;Ya|4462;Fiction|2088;Lgbtqia|1644;Queer|1359;Read In 2018|1007;Audiobooks|839;Realistic Fiction|750;Coming Of Age|576;Gay|520;Owned Books|517;Read 2018|478;2018 Reads|471;Ya Contemporary|471;5 Stars|468;Read In 2017|434,403893
35098412,"The Queen's Rising (The Queenâ€™s Rising, #1)",Rebecca   Ross,"Ross, Rebecca",,0062471341,9780062471345,4,4,HarperTeen,Hardcover,439,2018,2018,,31/01/2019,,,read,,,,1,0,",2019-01-31",Fantasy|1425;Young Adult|502;Ya|330;Romance|227;Ya Fantasy|182;Series|147;2018 Releases|140;Magic|97;Fiction|90;High Fantasy|87;Wishlist|84;Physical Tbr|81;Read In 2018|65;Owned Books|64;Owned Tbr|46;Royalty|45;2018 Release|41;Arc|40;Fantasy Tbr|38;Read 2018|37,17053
9731300,A Year Without Autumn,Liz Kessler,"Kessler, Liz",,1842555863,9781842555866,4,4.05,Orion Children's Books,Hardcover,256,2011,2011,,24/01/2019,,,read,,,,1,0,,Middle Grade|51;Fantasy|39;Time Travel|36;Young Adult|25;Science Fiction|19;Fiction|19;Childrens|14;Sci Fi|13;Friendship|13;Childhood|12;Children S|10;Ya|10;Wishlist|10,2891
3148539,"Destiny and the Wild Horses (Pony Club Secrets, #3)",Stacy Gregg,"Gregg, Stacy",,0007245181,9780007245185,0,4.41,HarperCollinsChildrenâ€™sBooks,Paperback,240,2008,2008,,09/01/2019,,,read,,,,1,0,,Horses|13,777
2993430,"Stardust and the Daredevil Ponies (Pony Club Secrets, #4)",Stacy Gregg,"Gregg, Stacy",,0007245165,9780007245161,0,4.42,HarperCollins,Paperback,251,2008,2008,,09/01/2019,,,read,,,,1,0,,Horses|12,709
4914573,"Comet and the Champion's Cup (Pony Club Secrets, #5)",Stacy Gregg,"Gregg, Stacy",,0007270305,9780007270309,0,4.47,HarperCollinsChildrenâ€™sBooks,Paperback,256,2020,,,09/01/2019,,,read,,,,1,0,,Horses|11;Horse Books|10,722
6404733,"Storm and the Silver Bridle (Pony Club Secrets, #6)",Stacy Gregg,"Gregg, Stacy",,0007270313,9780007270316,0,4.43,HarperCollinsChildrenâ€™sBooks,Paperback,240,2020,2009,,09/01/2019,,,read,,,,1,0,,Horses|10,653
2953316,"Blaze and the Dark Rider (Pony Club Secrets, #2)",Stacy Gregg,"Gregg, Stacy",,0007245173,9780007245178,0,4.34,HarperCollinsChildrenâ€™sBooks,Paperback,256,2020,2007,,09/01/2019,,,read,,,,1,0,,Horses|13,805
1852024,"Mystic and the Midnight Ride (Pony Club Secrets, #1)",Stacy Gregg,"Gregg, Stacy",,000724519X,9780007245192,0,4.32,HarperCollinsChildrenâ€™sBooks,Paperback,208,2007,2007,,09/01/2019,,,read,,,,1,0,,Horses|14;Horse Books|10,1059
38225791,Two Can Keep a Secret,Karen M. McManus,"McManus, Karen M.",,1524714720,9781524714727,0,3.96,Delacorte Press,Hardcover,329,2019,2019,,08/01/2019,to-read,to-read (#134),to-read,,,,0,0,,Mystery|2321;Young Adult|1859;Ya|1143;Thriller|877;Physical Tbr|668;Contemporary|610;Mystery Thriller|540;Fiction|510;Read In 2019|348;Audiobooks|329;Crime|290;2019 Releases|193;2019 Reads|187;Romance|177;Read 2019|171;Suspense|170;Wishlist|162;Murder Mystery|159;Thriller Mystery|150;My Books|146,116077
34723130,"Slayer (Slayer, #1)",Kiersten White,"White, Kiersten",,1534404953,9781534404953,0,3.72,Simon Pulse,Hardcover,404,2019,2019,,08/01/2019,to-read,to-read (#133),to-read,,,,0,0,,Fantasy|677;Young Adult|476;Ya|296;Paranormal|264;Vampires|209;Urban Fantasy|150;2019 Releases|143;Fiction|125;Series|109;Supernatural|93;Read In 2019|86;Physical Tbr|78;Ya Fantasy|69;Magic|55;Audiobooks|53;Wishlist|50;Read 2019|47;Arc|47;2019 Release|45;2019 Reads|40,9116
43450241,The Radical Sabbatical: The Millennial Handbook to the Quarter Life Crisis,Emma  Rosen,"Rosen, Emma",,191138273X,9781911382737,0,3.97,John Catt,Paperback,314,2019,,,03/01/2019,to-read,to-read (#132),to-read,,,,0,0,,,61
16150830,"Never Fade (The Darkest Minds, #2)",Alexandra Bracken,"Bracken, Alexandra",,1423157516,9781423157519,4,4.22,Disney-Hyperion,Hardcover,507,2013,2013,,29/12/2018,,,read,,,,1,0,"2018-12-26,2018-12-30",Dystopian|1595;Young Adult|1551;Dystopia|984;Fantasy|959;Ya|812;Science Fiction|570;Sci Fi|523;Series|438;Romance|431;Paranormal|277;Fiction|255;Owned Books|235;Physical Tbr|226;Wishlist|152;My Books|139;Read In 2014|137;The Darkest Minds|135;5 Stars|118;Adventure|116;Read In 2015|115,91615
34564400,It Only Happens in the Movies,Holly Bourne,"Bourne, Holly",,1474921329,9781474921329,4,3.83,Usborne Publishing,Paperback,410,2017,2017,,23/12/2018,,,read,,,,1,0,"2018-12-22,2018-12-24",Romance|644;Young Adult|432;Contemporary|367;Ya|265;Physical Tbr|140;Fiction|98;Wishlist|70;Ya Romance|48;Ya Contemporary|48;Read In 2018|45;Want To Buy|42;Feminism|42;Owned Books|41;My Books|40;Bookshelf|39;Chick Lit|38;My Bookshelf|33;English|33;Mental Health|32;Contemporary Romance|31,23570
305234,"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,"Marr, Melissa",,0061214655,9780061214653,0,3.69,HarperTeen,Hardcover,328,2007,2007,,13/12/2018,to-read,to-read (#131),to-read,,,,0,0,,Fantasy|3748;Young Adult|3262;Ya|1599;Romance|1177;Paranormal|1081;Urban Fantasy|889;Series|716;Fae|678;Faeries|634;Fairies|539;Fiction|518;Paranormal Romance|346;Magic|334;Supernatural|272;Ya Fantasy|269;Teen|236;Melissa Marr|189;Wicked Lovely|172;Wishlist|165;Faerie|153,161339
20759393,"Poison Princess (The Arcana Chronicles, #1)",Kresley Cole,"Cole, Kresley",,1481426664,9781481426664,0,4.12,Simon  Schuster Books for Young Readers,Paperback,369,2014,2012,,13/12/2018,to-read,to-read (#130),to-read,,,,0,0,,Young Adult|1155;Fantasy|1124;Paranormal|698;Ya|611;Romance|600;Dystopian|480;Dystopia|387;Series|264;Paranormal Romance|258;Urban Fantasy|238;Post Apocalyptic|234;Magic|196;Kresley Cole|172;Supernatural|144;Wishlist|120;Zombies|109;Fiction|109;Ya Fantasy|106;Science Fiction|87;Apocalyptic|79,41702
34042261,Undercover Princess,Connie Glynn,"Glynn, Connie",,,,0,4.05,Penguin,Kindle Edition,441,2017,2017,,01/12/2018,to-read,to-read (#129),to-read,,,,0,0,,Fantasy|132;Young Adult|103;Middle Grade|65;Ya|60;Wishlist|55;Physical Tbr|48;Series|41;Contemporary|40;Romance|37;Fiction|33;Lgbtq|29;Lgbt|27;Queer|24;My Bookshelf|20;Royalty|19;Sapphic|18;Owned Tbr|18;Bookshelf|17;My Books|17;Owned Books|16,8808
35959740,Circe,Madeline Miller,"Miller, Madeline",,0316556343,9780316556347,0,4.25,"Little, Brown and Company",Hardcover,393,2018,2018,,28/11/2018,to-read,to-read (#128),to-read,,,,0,0,,Fantasy|15135;Fiction|9003;Mythology|8246;Historical Fiction|5235;Physical Tbr|3688;Book Club|2455;Greek Mythology|2097;Retellings|1942;Audiobooks|1797;Historical|1540;Adult|1375;Retelling|1060;Wishlist|994;Audio|961;Read In 2019|780;Owned Books|738;Magic|675;Botm|653;Romance|640;Audible|627,834878
28524058,"Before She Ignites (Fallen Isles, #1)",Jodi Meadows,"Meadows, Jodi",,,,0,3.7,Katherine Tegen Books,Kindle Edition,481,2017,2017,,12/11/2018,to-read,to-read (#127),to-read,,,,0,0,,Fantasy|774;Young Adult|360;Owlcrate|250;Dragons|203;Ya|199;Series|104;2017 Releases|104;Ya Fantasy|91;Owlcrate Books|61;Fiction|60;High Fantasy|59;Owned Tbr|55;Wishlist|53;2017 Release|47;Physical Tbr|45;Owned Books|45;Romance|45;Magic|39;Owl Crate|33;My Library|32,6062
18243700,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.32,Bloomsbury Childrens,ebook,448,2014,2014,,06/11/2018,,,read,,,,1,0,,Fantasy|8453;Young Adult|2739;Ya|1274;Romance|1222;Physical Tbr|1114;Sarah J Maas|765;Series|712;Ya Fantasy|653;Fiction|639;Owned Books|594;Throne Of Glass|573;High Fantasy|522;Short Stories|464;My Books|335;Novella|332;New Adult|327;Fae|321;Bookshelf|304;Adventure|302;5 Stars|302,291624
18635085,"The Luck Uglies (The Luck Uglies, #1)",Paul Durham,"Durham, Paul",,0062271504,9780062271501,0,4.05,HarperCollins,Hardcover,395,2014,2014,,23/10/2018,to-read,to-read (#126),to-read,,,,0,0,,Fantasy|240;Middle Grade|113;Adventure|64;Fiction|35;Childrens|30;Series|29;Young Adult|28;Mystery|22;Children|21;Kids|17;Children S|16;Magic|15;Children S Books|14;Juvenile Fiction|12;Ya|11;Wishlist|11;Middle School|10;Middle Grade Fantasy|10,2710
36222611,"Aru Shah and the End of Time (Pandava, #1)",Roshani Chokshi,"Chokshi, Roshani",,1368012353,9781368012355,0,4.1,Rick Riordan Presents,Hardcover,355,2018,2018,,08/10/2018,to-read,to-read (#125),to-read,,,,0,0,,Fantasy|1763;Middle Grade|1443;Mythology|754;Fiction|252;Series|226;Young Adult|213;Adventure|194;Childrens|171;Ya|142;Audiobooks|139;2018 Releases|122;Rick Riordan Presents|110;Kids|107;Children|107;Magic|95;Read In 2018|93;Audio|88;Wishlist|86;Children S|85;Physical Tbr|76,22026
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,075640407X,9780756404079,0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,08/10/2018,to-read,to-read (#124),to-read,,,,0,0,,Fantasy|34314;Fiction|5458;Series|1574;Epic Fantasy|1470;High Fantasy|1363;Magic|1080;Sci Fi Fantasy|990;Adult|933;Adventure|841;Audiobooks|816;Physical Tbr|761;Wishlist|723;Fantasy Sci Fi|689;Audible|658;Owned Books|652;FantasÃ­a|486;Fantasia|454;Audio|452;All Time Favorites|443;Abandoned|440,882071
32571395,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,"McManus, Karen M.",,,,4,3.97,Delacorte Press,Kindle Edition,360,2017,2017,,27/08/2018,,,read,,,,1,0,,Mystery|7276;Young Adult|6205;Ya|3807;Thriller|2388;Contemporary|2301;Fiction|2197;Physical Tbr|1643;Mystery Thriller|1641;Romance|1046;Audiobooks|879;Crime|864;Series|778;Book Club|543;Wishlist|516;Owned Books|506;Lgbtq|498;Murder Mystery|487;Thriller Mystery|454;Lgbt|446;Read In 2018|445,681685
37693552,"Evermore (Everless, #2)",Sara  Holland,"Holland, Sara",,0062653717,9780062653710,0,3.54,HarperTeen,ebook,368,2018,2018,,30/09/2018,to-read,to-read (#123),to-read,,,,0,0,,Fantasy|766;Young Adult|315;Ya|159;Romance|109;Series|97;Read In 2019|85;Ya Fantasy|84;Physical Tbr|69;Magic|65;Read 2019|61;Wishlist|59;Fiction|58;2018 Releases|52;2019 Reads|48;Audiobooks|47;2019 Releases|39;Owned Books|38;Everless|34;Read In 2020|33;High Fantasy|31,15753
32320661,"Everless (Everless, #1)",Sara  Holland,"Holland, Sara",,0062653652,9780062653659,4,3.8,HarperTeen ,Hardcover,362,2018,2018,,10/07/2018,,,read,,,,1,0,,Fantasy|2718;Young Adult|1119;Ya|651;Ya Fantasy|302;Series|286;Romance|232;2018 Releases|209;Read In 2018|200;Fiction|175;Wishlist|170;Magic|160;Physical Tbr|146;High Fantasy|132;Read 2018|117;2018 Reads|114;Audiobooks|111;Owned Books|110;Mystery|82;Fairyloot|82;Dystopian|81,39123
28374007,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,0062385437,9780062385437,0,3.81,Quill Tree Books,Hardcover,403,2016,2016,,29/09/2018,to-read,to-read (#122),to-read,,,,0,0,,Fantasy|6075;Young Adult|2388;Ya|1387;Series|728;Physical Tbr|663;Ya Fantasy|553;Fiction|546;Romance|482;Magic|447;Owned Books|338;Wishlist|326;High Fantasy|275;Audiobooks|268;Owned Tbr|215;Owlcrate|212;Read In 2017|210;2016 Releases|176;My Books|173;My Library|166;On My Shelf|161,101844
4842098,The Horse from Black Loch,Patricia Leitch,"Leitch, Patricia",,0006915736,9780006915737,4,4.33,Armada,Mass Market Paperback,158,1979,1963,,19/09/2018,,,read,,,,1,0,,,39
21805717,Only Ever Yours,Louise O'Neill,"O'Neill, Louise",,,,0,3.77,Quercus,Kindle Edition,400,2014,2014,,19/09/2018,,,read,,,,1,0,,Young Adult|471;Dystopian|334;Dystopia|326;Ya|306;Fiction|250;Feminism|194;Science Fiction|188;Sci Fi|156;Wishlist|85;Read In 2015|68;Fantasy|58;Feminist|54;Horror|53;Read In 2016|43;Owned Books|34;Contemporary|33;Physical Tbr|30;Scifi|29;Ebooks|28;Teen|27,16037
26368823,Just Friends,Dyan Sheldon,"Sheldon, Dyan",,1406349119,9781406349115,0,2.9,Walker,Paperback,288,2015,2015,,19/09/2018,,,read,,,,1,0,,Young Adult|11;Romance|10,186
6618272,The Siren,Kiera Cass,"Cass, Kiera",,1440154236,9781440154232,0,3.71,iUniverse.com,Paperback,267,2009,2009,,19/09/2018,,,read,,,,1,0,,Fantasy|1725;Young Adult|1133;Romance|1098;Ya|589;Fiction|266;Mermaids|224;Read In 2016|191;Paranormal|183;Audiobooks|170;Mythology|161;Owned Books|159;Ya Fantasy|140;Kiera Cass|120;Stand Alone|113;My Books|111;Physical Tbr|104;Wishlist|97;Contemporary|93;Read 2016|87;Teen|84,79762
16101041,Firecracker,David Iserson,"Iserson, David",,159514370X,9781595143709,0,3.6,Razorbill,Hardcover,336,2013,2013,,19/09/2018,,,read,,,,1,0,,Ya|84;Young Adult|68;Contemporary|38;Fiction|28;Humor|24;Realistic Fiction|17;Funny|15,1826
28385685,"Free the Darkness (King's Dark Tidings, #1)",Kel Kade,"Kade, Kel",,,,0,4.24,Kel Kade,Kindle Edition,483,2015,2015,,18/09/2018,to-read,to-read (#121),to-read,,,,0,0,,Fantasy|913;Kindle Unlimited|294;Fiction|88;Epic Fantasy|62;Audible|55;High Fantasy|39;Audiobooks|38;Adventure|37;Series|30;Magic|28;Audio|25;Wishlist|25;Adult|20;To Read Fantasy|19;Fantasy To Read|18;Assassins|17;Young Adult|16;Ku|16;Kings Dark Tidings|13;Ebooks|13,20099
36220335,"For a Muse of Fire (For a Muse of Fire, #1)",Heidi Heilig,"Heilig, Heidi",,0062380834,9780062380838,0,3.67,Greenwillow Books,ebook,512,2018,2018,,14/09/2018,to-read,to-read (#120),to-read,,,,0,0,,Fantasy|413;Young Adult|200;Ya|124;2018 Releases|75;Ya Fantasy|47;Series|45;Mental Health|32;Fiction|29;High Fantasy|28;Arc|26;Magic|24;Lgbt|24;Arcs|16;Mental Illness|16;2018 Release|16;Lgbtq|15;Physical Tbr|14;Signed|14;Read In 2018|14;Edelweiss|13,1797
12578077,"Obsidian (Lux, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,,,4,4.15,Entangled Teen,Paperback,335,2012,2011,,13/09/2018,,,read,,,,1,0,",2018-09-14",Young Adult|3597;Fantasy|3235;Romance|2857;Paranormal|2755;Ya|1827;Aliens|1699;Sci Fi|1232;Series|1047;Paranormal Romance|898;Science Fiction|895;Supernatural|521;Urban Fantasy|459;Enemies To Lovers|405;Fiction|395;Wishlist|347;Alien|317;Ebooks|291;5 Stars|289;Ya Fantasy|278;Book Boyfriends|264,271413
36574407,"Shadow Wings (Darkest Drae, #2)",Raye Wagner,"Wagner, Raye",Kelly St. Clare,,,0,4.24,,,,2018,2018,,06/09/2018,to-read,to-read (#119),to-read,,,,0,0,,Fantasy|348;Dragons|139;Romance|135;Kindle Unlimited|132;Paranormal|74;Magic|65;Young Adult|62;Fantasy Romance|53;New Adult|41;Shifters|38;Ya|31;Series|30;Paranormal Romance|29;Fiction|25;Enemies To Lovers|24;High Fantasy|22;Shifter|21;Read In 2018|20;Shapeshifters|20;Dragon|18,11402
38467635,"Eve of Man (Eve of Man, #1)",Giovanna Fletcher,"Fletcher, Giovanna",Tom    Fletcher,0718186346,9780718186340,4,4.1,Michael Joseph,Hardcover,400,2018,2018,,06/09/2018,,,read,,,,2,0,"2020-04-12,2020-04-13;2018-09-02,2018-09-07",Young Adult|137;Dystopian|137;Sci Fi|93;Dystopia|93;Ya|82;Science Fiction|74;Fiction|69;Fantasy|63;Romance|59;Wishlist|53;Physical Tbr|47;Series|42;Read In 2018|32;Sub|30;Audiobooks|30;Read In 2019|26;Bookshelf|25;Owned Tbr|23;Read 2020|19;Read 2019|19,14378
17927395,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.63,Bloomsbury USA Childrens,Kindle Edition,626,2016,2016,,13/02/2018,,,read,,,,2,0,"2021-02-14,2021-02-15;,2018-01-01",Fantasy|21756;Romance|6969;Young Adult|3738;New Adult|3079;Ya|2243;Series|1848;Fae|1839;Fiction|1818;5 Stars|1497;Physical Tbr|1417;Magic|1385;Enemies To Lovers|1364;All Time Favorites|1164;Fantasy Romance|1163;Sarah J Maas|1131;2022 Reads|1008;Favs|974;Ya Fantasy|962;Owned Books|944;High Fantasy|943,998502
12432220,"The False Prince (Ascendance, #1)",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,0545284139,9780545284134,0,4.22,"Scholastic, Inc.",Hardcover,342,2012,2012,,27/08/2018,to-read,to-read (#118),to-read,,,,0,0,,Fantasy|3941;Young Adult|1732;Ya|874;Middle Grade|779;Adventure|612;Fiction|549;Series|534;Ya Fantasy|253;Mystery|239;Audiobooks|227;Audio|204;Historical Fiction|201;Childrens|188;High Fantasy|154;Wishlist|144;Royalty|142;Teen|133;Middle School|113;Book Club|98;Historical|97,89294
32667458,"The Last Namsara (Iskari, #1)",Kristen Ciccarelli,"Ciccarelli, Kristen",,0062567985,9780062567987,0,4.08,HarperTeen,Hardcover,421,2017,2017,,27/08/2018,to-read,to-read (#117),to-read,,,,0,0,,Fantasy|1850;Young Adult|679;Dragons|373;Ya|371;Romance|228;Ya Fantasy|208;Series|163;Physical Tbr|134;High Fantasy|122;Fiction|113;Wishlist|102;Owned Tbr|98;Fairyloot|92;2017 Releases|87;Owned Books|81;Magic|71;Read In 2018|69;Sub|69;Audiobooks|62;Read In 2019|55,17591
39982246,The Island,M.A. Bennett,"Bennett, M.A.",,1471407535,9781471407536,0,3.23,Hot Key Books,Paperback,304,2018,2018,,27/08/2018,to-read,to-read (#116),to-read,,,,0,0,,Young Adult|34;Contemporary|18;Thriller|16;Ya|13;Fiction|12;Physical Tbr|11,1325
248704,It's Kind of a Funny Story,Ned Vizzini,"Vizzini, Ned",,078685197X,9780786851973,0,4.09,Disney-Hyperion,Paperback,444,2007,2006,,27/08/2018,to-read,to-read (#115),to-read,,,,0,0,,Young Adult|3140;Ya|1816;Fiction|1572;Contemporary|1378;Mental Health|1233;Mental Illness|576;Realistic Fiction|427;Owned Books|335;Romance|325;Wishlist|311;Physical Tbr|292;Coming Of Age|243;Psychology|223;My Books|206;Ya Fiction|197;Teen|185;Humor|173;Ya Contemporary|144;Depression|137;My Library|137,241074
16143347,We Were Liars,E. Lockhart,"Lockhart, E.",,,,0,3.71,Delacorte Press,Kindle Edition,242,2014,2014,,27/08/2018,to-read,to-read (#114),to-read,,,,0,0,,Young Adult|9148;Ya|5421;Mystery|4800;Contemporary|4400;Fiction|4011;Romance|2091;Physical Tbr|1342;Thriller|1274;Mystery Thriller|1086;Book Club|1060;Read In 2014|880;Realistic Fiction|771;Owned Books|723;Audiobooks|674;Wishlist|653;2021 Reads|624;Read In 2015|596;My Books|543;Ya Fiction|512;Bookshelf|502,999651
18460392,All the Bright Places,Jennifer Niven,"Niven, Jennifer",,0385755880,9780385755887,4,4.14,Knopf,Hardcover,378,2015,2015,,22/05/2017,,,read,,,,1,1,,Young Adult|5805;Romance|3823;Ya|3230;Contemporary|3214;Fiction|2093;Mental Health|1477;Physical Tbr|1302;Realistic Fiction|687;Mental Illness|682;Wishlist|565;Owned Books|558;Read In 2015|525;My Books|439;Made Me Cry|432;Audiobooks|395;5 Stars|374;Bookshelf|370;Sad|364;Favs|359;On My Shelf|353,503459
26842622,13 Minutes,Sarah Pinborough,"Pinborough, Sarah",,1473214033,9781473214033,0,3.8,Gollancz,Hardcover,406,2016,2016,,27/08/2018,to-read,to-read (#113),to-read,,,,0,0,,Young Adult|320;Mystery|287;Thriller|241;Ya|177;Fiction|114;Contemporary|108;Mystery Thriller|102;Physical Tbr|80;Crime|70;Wishlist|46;Thrillers|36;Read In 2017|33;Read In 2018|32;Owned Books|30;Suspense|28;Bookshelf|25;Thriller Mystery|22;My Books|21;Audiobooks|21;Stand Alone|21,16062
71811,"Moon Called (Mercy Thompson, #1)",Patricia Briggs,"Briggs, Patricia",,0441013813,9780441013814,0,4.15,Ace,Mass Market Paperback,288,2006,2006,,23/08/2018,to-read,to-read (#112),to-read,,,,0,0,,Urban Fantasy|5286;Fantasy|4288;Paranormal|2861;Romance|1306;Vampires|1294;Werewolves|1118;Series|885;Paranormal Romance|880;Fiction|787;Shifters|706;Patricia Briggs|603;Supernatural|602;Adult|576;Shapeshifters|537;Magic|440;Fae|388;Mercy Thompson|355;Vampire|353;Mystery|339;Werewolf|286,198321
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424941,9780545424943,4,4.23,Scholastic Press,Hardcover,439,2013,2013,,20/08/2018,,,read,,,,1,0,",2018-01-01",Fantasy|7330;Young Adult|4975;Ya|3122;Paranormal|1778;Series|1155;Fiction|956;Romance|932;Urban Fantasy|825;Magic|805;Audiobooks|737;Lgbt|672;Lgbtq|666;Ya Fantasy|565;Supernatural|470;Magical Realism|458;Owned Books|415;Mystery|398;Physical Tbr|386;Read In 2016|366;5 Stars|342,186834
33574273,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,1250153271,9781250153272,0,3.99,Square Fish,Paperback,218,2017,1962,,26/07/2018,to-read,to-read (#111),to-read,,,,0,0,,Fantasy|13891;Fiction|7200;Classics|6814;Young Adult|6258;Science Fiction|5331;Sci Fi|4198;Childrens|2988;Ya|2837;Middle Grade|2087;Children|1909;Children S|1572;Series|1386;Classic|1350;Childhood|1315;Kids|1214;Children S Books|1190;Time Travel|1022;Adventure|964;Sci Fi Fantasy|890;Audiobooks|853,1146248
17978160,Open Road Summer,Emery Lord,"Lord, Emery",,0802736106,9780802736109,0,3.88,Walker Childrens,Hardcover,352,2014,2014,,26/07/2018,to-read,to-read (#110),to-read,,,,0,0,,Young Adult|586;Contemporary|491;Romance|410;Ya|292;Road Trip|96;Read In 2014|95;Ya Contemporary|90;Music|85;Fiction|68;Summer Reads|65;Summer|65;Realistic Fiction|57;Wishlist|57;Stand Alone|50;Contemporary Romance|44;Read In 2015|43;Ya Romance|41;Read 2014|36;2014 Releases|36;Chick Lit|34,16062
28919058,Autoboyography,Christina Lauren,"Lauren, Christina",,1481481681,9781481481687,0,4.16,Simon & Schuster Books for Young Readers,Hardcover,407,2017,2017,,22/07/2018,to-read,to-read (#109),to-read,,,,0,0,,Romance|1603;Lgbtq|1575;Young Adult|1407;Contemporary|1289;Lgbt|1271;Ya|960;Lgbtqia|620;Queer|477;Fiction|336;Audiobooks|254;M M|228;Wishlist|197;Physical Tbr|168;Read In 2018|166;Gay|149;Ya Contemporary|147;Mlm|131;Mm|129;Read In 2019|125;Contemporary Romance|115,50644
33666616,Order of Darkness Volumes I-III: Changeling; Stormbringers; Fools' Gold,Philippa Gregory,"Gregory, Philippa",,1534406557,9781534406551,0,3.89,Simon  Schuster Books for Young Readers,Paperback,1040,2017,,,22/07/2018,to-read,to-read (#108),to-read,,,,0,0,,Historical Fiction|22;Fantasy|15,1048
10576365,"The Darkest Minds (The Darkest Minds, #1)",Alexandra Bracken,"Bracken, Alexandra",,1423157370,9781423157373,4,4.16,Disney Hyperion,Hardcover,488,2012,2012,,18/07/2018,,,read,,,,1,0,,Young Adult|3548;Dystopian|3345;Fantasy|2505;Dystopia|2063;Ya|1969;Science Fiction|1249;Sci Fi|1246;Series|967;Romance|886;Fiction|691;Paranormal|610;Physical Tbr|421;Wishlist|416;Owned Books|399;Adventure|306;Ya Fantasy|260;My Books|241;Read In 2018|229;Read In 2014|221;5 Stars|220,179889
33590859,The World of Throne of Glass,Sarah J. Maas,"Maas, Sarah J.",,168119578X,9781681195780,0,4.47,Bloomsbury YA,Hardcover,420,,,,12/07/2018,to-read,to-read (#107),to-read,,,,0,0,,Fantasy|152;New Adult|73;Young Adult|64;Wishlist|58;2019 Releases|55;Sarah J Maas|44;To Be Released|42;Throne Of Glass|39;Not Yet Released|28;Ya|27;2018 Releases|25;Fiction|24;Want To Buy|24;Ya Fantasy|21;Anticipated Releases|19;Need To Buy|17;Series|17;Unreleased|16;Coming Soon|16;Most Anticipated|13,822
28449207,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,0316341681,9780316341684,0,4.29,"Little, Brown Books for Young Readers",Hardcover,544,2017,2017,,12/07/2018,to-read,to-read (#106),to-read,,,,0,0,,Fantasy|9766;Young Adult|3374;Ya|2064;Romance|1447;Fiction|966;Physical Tbr|828;Series|807;Ya Fantasy|733;Wishlist|548;Audiobooks|530;Magic|507;ï¼¦ï½ï½–ï½ï½’ï½‰ï½”ï½…ï½“|452;Owned Books|371;Owned Tbr|350;High Fantasy|339;Read In 2017|315;Audio|292;Read In 2018|288;5 Stars|259;2017 Releases|258,110605
